place_id,day,percentage,hour,period
ChIJwUT3fiDNvJURT7LTp8ootlw,2,0,1,am
ChIJwUT3fiDNvJURT7LTp8ootlw,2,6,2,am
ChIJwUT3fiDNvJURT7LTp8ootlw,2,18,3,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,12,4,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,12,5,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,12,6,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,37,7,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,25,8,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,12,9,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,18,10,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,31,11,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,43,12,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,43,1,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,25,2,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,25,3,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,25,4,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,50,5,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,68,6,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,62,7,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,43,8,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,31,9,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,31,10,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,56,11,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,3,43,12,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,50,1,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,25,2,am
ChIJwUT3fiDNvJURT7LTp8ootlw,3,25,3,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,6,4,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,18,5,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,56,6,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,75,7,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,81,8,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,56,9,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,37,10,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,31,11,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,43,12,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,37,1,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,56,2,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,68,3,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,87,4,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,62,5,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,56,6,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,43,7,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,50,8,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,31,9,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,18,10,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,6,11,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,4,0,12,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,0,1,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,0,2,am
ChIJwUT3fiDNvJURT7LTp8ootlw,4,0,3,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,37,4,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,31,5,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,43,6,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,75,7,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,87,8,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,56,9,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,25,10,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,25,11,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,37,12,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,75,1,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,93,2,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,68,3,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,100,4,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,87,5,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,93,6,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,43,7,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,25,8,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,25,9,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,25,10,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,6,11,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,5,6,12,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,12,1,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,31,2,am
ChIJwUT3fiDNvJURT7LTp8ootlw,5,25,3,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,25,4,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,18,5,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,18,6,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,12,7,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,18,8,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,25,9,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,50,10,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,50,11,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,68,12,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,37,1,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,31,2,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,43,3,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,18,4,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,6,5,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,6,6,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,12,7,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,37,8,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,25,9,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,12,10,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,6,11,pm
ChIJwUT3fiDNvJURT7LTp8ootlw,6,18,12,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,50,1,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,43,2,am
ChIJwUT3fiDNvJURT7LTp8ootlw,6,25,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,4,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,5,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,2,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,1,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,0,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,0,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,1,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,3,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,1,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,0,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,0,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,1,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,2,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,4,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,3,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,4,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,10,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,13,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,15,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,11,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,14,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,12,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,8,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,0,6,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,1,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,5,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,16,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,34,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,50,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,56,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,48,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,33,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,23,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,18,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,20,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,32,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,48,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,72,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,93,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,100,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,82,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,48,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,21,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,7,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,5,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,6,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,2,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,1,1,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,4,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,3,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,10,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,22,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,31,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,27,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,28,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,23,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,28,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,35,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,33,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,32,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,36,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,47,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,54,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,61,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,38,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,23,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,8,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,7,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,5,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,7,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,11,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,2,11,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,2,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,12,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,32,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,53,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,56,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,43,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,28,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,27,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,30,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,31,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,30,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,32,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,34,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,57,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,68,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,75,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,57,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,36,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,18,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,7,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,7,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,5,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,2,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,3,0,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,2,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,8,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,20,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,24,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,24,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,22,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,27,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,21,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,21,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,28,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,30,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,37,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,43,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,51,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,63,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,66,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,60,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,40,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,18,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,5,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,2,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,3,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,2,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,4,1,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,8,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,5,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,11,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,20,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,33,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,30,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,24,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,25,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,31,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,34,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,40,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,43,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,52,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,68,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,76,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,81,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,64,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,40,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,17,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,7,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,1,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,0,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,3,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,5,4,3,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,2,4,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,2,5,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,3,6,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,5,7,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,8,8,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,20,9,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,33,10,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,33,11,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,30,12,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,27,1,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,26,2,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,24,3,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,18,4,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,11,5,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,7,6,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,4,7,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,3,8,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,5,9,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,4,10,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,4,11,pm
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,4,12,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,3,1,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,5,2,am
ChIJLUMLh9_MvJURWfF4WuS9cKw,6,5,3,am
